physical_quantity,power
type,active
2023-08-05 20:20:41,0.187983
2023-08-05 20:20:57,0.188021
2023-08-05 20:21:12,0.187505
2023-08-05 20:21:29,0.188388
2023-08-05 20:21:44,0.186754
2023-08-05 20:22:00,0.187623
2023-08-05 20:22:15,0.188189
2023-08-05 20:22:32,0.187531
2023-08-05 20:22:47,0.187122
2023-08-05 20:23:03,0.187868
2023-08-05 20:23:18,0.187628
2023-08-05 20:23:35,0.186862
2023-08-05 20:23:49,0.187848
2023-08-05 20:24:06,0.187041
2023-08-05 20:24:21,0.187165
2023-08-05 20:24:37,0.187852
2023-08-05 20:24:52,0.187549
2023-08-05 20:25:08,0.187141
2023-08-05 20:25:23,0.187121
2023-08-05 20:25:40,0.187216
2023-08-05 20:25:54,0.185174
2023-08-05 20:26:11,0.188133
2023-08-05 20:26:26,0.18768
2023-08-05 20:26:42,0.187813
2023-08-05 20:26:57,0.188402
2023-08-05 20:27:13,0.18815
2023-08-05 20:27:29,0.187542
2023-08-05 20:27:45,0.18879
2023-08-05 20:28:00,0.187203
2023-08-05 20:28:17,0.18799
2023-08-05 20:28:31,0.187373
2023-08-05 20:28:48,0.187091
2023-08-05 20:29:03,0.186951
2023-08-05 20:29:19,0.187692
2023-08-05 20:29:34,0.188898
2023-08-05 20:29:51,0.186721
2023-08-05 20:30:06,0.186521
2023-08-05 20:30:22,0.185078
2023-08-05 20:30:37,0.187901
2023-08-05 20:30:53,0.187072
2023-08-05 20:31:08,0.187608
2023-08-05 20:31:25,0.187465
2023-08-05 20:31:40,0.180594
2023-08-05 20:31:56,0.143525
2023-08-05 20:32:11,0.143596
2023-08-05 20:32:28,0.144019
2023-08-05 20:32:43,0.143157
2023-08-05 20:32:59,0.143676
2023-08-05 20:33:13,0.143681
2023-08-05 20:33:31,0.131133
2023-08-05 20:33:45,0.132747
2023-08-05 20:34:02,0.13301
2023-08-05 20:34:17,0.132337
2023-08-05 20:34:33,0.132811
2023-08-05 20:34:48,0.132603
2023-08-05 20:35:05,0.132505
2023-08-05 20:35:20,0.132398
2023-08-05 20:35:36,0.132735
2023-08-05 20:35:51,0.132713
2023-08-05 20:36:07,0.271101
2023-08-05 20:36:22,0.187378
2023-08-05 20:36:39,0.182871
2023-08-05 20:36:54,0.183029
2023-08-05 20:37:10,0.183368
2023-08-05 20:37:25,0.185594
2023-08-05 20:37:42,0.185888
2023-08-05 20:37:57,0.18632
2023-08-05 20:38:13,0.187144
2023-08-05 20:38:28,0.18637
2023-08-05 20:38:44,0.185933
2023-08-05 20:38:59,0.186794
2023-08-05 20:39:16,0.18595
2023-08-05 20:39:31,0.132808
2023-08-05 20:39:47,0.133086
2023-08-05 20:40:02,0.132523
2023-08-05 20:40:19,0.132665
2023-08-05 20:40:34,0.132928
2023-08-05 20:40:50,0.133239
2023-08-05 20:41:05,0.132836
2023-08-05 20:41:22,0.133085
2023-08-05 20:41:36,0.133185
2023-08-05 20:41:53,0.132516
2023-08-05 20:42:07,0.132692
2023-08-05 20:42:25,0.132831
2023-08-05 20:42:39,0.13287
2023-08-05 20:42:56,0.133543
2023-08-05 20:43:11,0.133383
2023-08-05 20:43:27,0.133103
2023-08-05 20:43:42,0.132942
2023-08-05 20:43:59,0.132854
2023-08-05 20:44:13,0.133295
2023-08-05 20:44:30,0.132836
2023-08-05 20:44:45,0.133348
2023-08-05 20:45:01,0.133549
2023-08-05 20:45:16,0.133493
2023-08-05 20:45:32,0.132979
2023-08-05 20:45:48,0.132634
2023-08-05 20:46:04,0.132661
2023-08-05 20:46:19,0.132992
2023-08-05 20:46:36,0.13264
2023-08-05 20:46:50,0.132661
2023-08-05 20:47:07,0.13222
2023-08-05 20:47:21,0.132373
2023-08-05 20:47:38,0.131951
2023-08-05 20:47:53,0.132117
2023-08-05 20:48:09,0.132819
2023-08-05 20:48:25,0.132144
2023-08-05 20:48:41,0.13292
2023-08-05 20:48:56,0.133535
2023-08-05 20:49:12,0.13423
2023-08-05 20:49:27,0.133119
2023-08-05 20:49:43,0.132896
2023-08-05 20:49:59,0.133164
2023-08-05 20:50:16,0.133573
2023-08-05 20:50:30,0.133156
2023-08-05 20:50:47,0.132921
2023-08-05 20:51:02,0.133353
2023-08-05 20:51:18,0.13278
2023-08-05 20:51:33,0.13311
2023-08-05 20:51:50,0.133084
2023-08-05 20:52:05,0.133407
2023-08-05 20:52:21,0.1333
2023-08-05 20:52:36,0.133343
2023-08-05 20:52:53,0.133334
2023-08-05 20:53:08,0.133155
2023-08-05 20:53:23,0.133198
2023-08-05 20:53:39,0.132804
2023-08-05 20:53:56,0.132764
2023-08-05 20:54:11,0.133274
2023-08-05 20:54:26,0.133595
2023-08-05 20:54:42,0.133503
2023-08-05 20:54:59,0.133484
2023-08-05 20:55:13,0.13423
2023-08-05 20:55:30,0.190097
2023-08-05 20:55:45,0.183746
2023-08-05 20:56:01,0.182033
2023-08-05 20:56:16,0.184003
2023-08-05 20:56:33,0.184729
2023-08-05 20:56:46,0.185146
2023-08-05 20:57:03,0.186002
2023-08-05 20:57:19,0.185669
2023-08-05 20:57:35,0.185964
2023-08-05 20:57:50,0.185737
2023-08-05 20:58:07,0.18559
2023-08-05 20:58:22,0.186702
2023-08-05 20:58:38,0.186352
2023-08-05 20:58:53,0.186851
2023-08-05 20:59:09,0.186809
2023-08-05 20:59:24,0.133282
2023-08-05 20:59:41,0.133579
2023-08-05 20:59:56,0.133327
2023-08-05 21:00:12,0.133561
2023-08-05 21:00:27,0.133596
2023-08-05 21:00:44,0.133734
2023-08-05 21:00:59,0.133381
2023-08-05 21:01:15,0.133514
2023-08-05 21:01:30,0.13278
2023-08-05 21:01:47,0.133123
2023-08-05 21:02:00,0.133252
2023-08-05 21:02:17,0.13321
2023-08-05 21:02:33,0.132633
2023-08-05 21:02:48,0.132772
2023-08-05 21:03:04,0.133048
2023-08-05 21:03:20,0.133145
2023-08-05 21:03:36,0.133976
2023-08-05 21:03:52,0.132405
2023-08-05 21:04:06,0.132743
2023-08-05 21:04:23,0.133487
2023-08-05 21:04:38,0.133065
2023-08-05 21:04:55,0.132849
2023-08-05 21:05:10,0.133437
2023-08-05 21:05:26,0.132901
2023-08-05 21:05:41,0.132697
2023-08-05 21:05:58,0.132133
2023-08-05 21:06:13,0.13257
2023-08-05 21:06:29,0.132359
2023-08-05 21:06:44,0.132459
2023-08-05 21:07:01,0.181416
2023-08-05 21:07:16,0.18187
2023-08-05 21:07:33,0.182455
2023-08-05 21:07:48,0.181212
2023-08-05 21:08:04,0.178965
2023-08-05 21:08:19,0.178974
2023-08-05 21:08:36,0.179552
2023-08-05 21:08:51,0.179296
2023-08-05 21:09:07,0.178664
2023-08-05 21:09:22,0.179093
2023-08-05 21:09:39,0.17901
2023-08-05 21:09:53,0.178468
2023-08-05 21:10:10,0.179103
2023-08-05 21:10:25,0.179573
2023-08-05 21:10:42,0.179552
2023-08-05 21:10:56,0.178406
2023-08-05 21:11:13,0.178746
2023-08-05 21:11:28,0.178229
2023-08-05 21:11:45,0.178771
2023-08-05 21:11:59,0.179149
2023-08-05 21:12:15,0.179327
2023-08-05 21:12:31,0.178434
2023-08-05 21:12:47,0.178053
2023-08-05 21:13:02,0.178682
2023-08-05 21:13:18,0.178432
2023-08-05 21:13:34,0.178076
2023-08-05 21:13:50,0.178261
2023-08-05 21:14:05,0.178097
2023-08-05 21:14:22,0.177142
2023-08-05 21:14:37,0.17797
2023-08-05 21:14:53,0.177806
2023-08-05 21:15:08,0.178116
2023-08-05 21:15:25,0.178571
2023-08-05 21:15:39,0.178089
2023-08-05 21:15:56,0.178153
2023-08-05 21:16:11,0.178326
2023-08-05 21:16:28,0.178586
2023-08-05 21:16:43,0.178146
2023-08-05 21:16:59,0.177931
2023-08-05 21:17:14,0.178808
2023-08-05 21:17:31,0.178224
2023-08-05 21:17:46,0.178244
2023-08-05 21:18:02,0.177936
2023-08-05 21:18:17,0.177898
2023-08-05 21:18:34,0.178426
2023-08-05 21:18:49,0.178192
2023-08-05 21:19:04,0.177956
2023-08-05 21:19:20,0.235721
2023-08-05 21:19:37,0.228414
2023-08-05 21:19:52,0.227576
2023-08-05 21:20:08,0.229187
2023-08-05 21:20:23,0.22936
2023-08-05 21:20:40,0.230924
2023-08-05 21:20:55,0.231376
2023-08-05 21:21:11,0.230669
2023-08-05 21:21:26,0.230981
2023-08-05 21:21:43,0.230763
2023-08-05 21:21:58,0.231169
2023-08-05 21:22:13,0.231595
2023-08-05 21:22:29,0.231277
2023-08-05 21:22:46,0.229798
2023-08-05 21:23:00,0.230539
2023-08-05 21:23:17,0.177674
2023-08-05 21:23:32,0.176921
2023-08-05 21:23:49,0.176908
2023-08-05 21:24:04,0.17709
2023-08-05 21:24:20,0.17712
2023-08-05 21:24:35,0.177043
2023-08-05 21:24:52,0.17689
2023-08-05 21:25:07,0.176684
2023-08-05 21:25:23,0.176624
2023-08-05 21:25:38,0.177459
2023-08-05 21:25:55,0.176947
2023-08-05 21:26:09,0.177269
2023-08-05 21:26:26,0.17707
2023-08-05 21:26:41,0.176683
2023-08-05 21:26:58,0.176739
2023-08-05 21:27:12,0.176971
2023-08-05 21:27:29,0.176425
2023-08-05 21:27:44,0.176145
2023-08-05 21:28:01,0.176667
2023-08-05 21:28:16,0.171007
2023-08-05 21:28:31,0.132698
2023-08-05 21:28:47,0.132166
2023-08-05 21:29:03,0.132919
2023-08-05 21:29:19,0.132907
2023-08-05 21:29:35,0.132556
2023-08-05 21:29:50,0.132426
2023-08-05 21:30:07,0.132234
2023-08-05 21:30:22,0.132845
2023-08-05 21:30:39,0.132625
2023-08-05 21:30:54,0.132868
2023-08-05 21:31:09,0.132868
2023-08-05 21:31:25,0.132577
2023-08-05 21:31:42,0.133156
2023-08-05 21:31:57,0.133133
2023-08-05 21:32:13,0.133116
2023-08-05 21:32:28,0.133537
2023-08-05 21:32:45,0.132712
2023-08-05 21:32:59,0.133047
2023-08-05 21:33:15,0.133438
2023-08-05 21:33:31,0.132804
2023-08-05 21:33:48,0.132779
2023-08-05 21:34:02,0.132889
2023-08-05 21:34:19,0.132548
2023-08-05 21:34:34,0.13313
2023-08-05 21:34:50,0.133054
2023-08-05 21:35:05,0.133344
2023-08-05 21:35:22,0.132975
2023-08-05 21:35:36,0.133015
2023-08-05 21:35:53,0.132748
2023-08-05 21:36:07,0.133025
2023-08-05 21:36:25,0.132773
2023-08-05 21:36:40,0.125707
2023-08-05 21:36:55,0.126363
2023-08-05 21:37:11,0.126269
2023-08-05 21:37:28,0.125743
2023-08-05 21:37:42,0.126519
2023-08-05 21:37:59,0.126501
2023-08-05 21:38:14,0.126555
2023-08-05 21:38:31,0.126032
2023-08-05 21:38:46,0.126002
2023-08-05 21:39:03,0.126657
2023-08-05 21:39:16,0.12708
2023-08-05 21:39:34,0.07673
2023-08-05 21:39:49,0.076964
2023-08-05 21:40:05,0.094626
2023-08-05 21:40:20,0.094962
2023-08-05 21:40:37,0.095258
2023-08-05 21:40:52,0.188274
2023-08-05 21:41:08,0.076493
2023-08-05 21:41:23,0.323547
2023-08-05 21:41:40,0.129918
2023-08-05 21:41:55,0.236901
2023-08-05 21:42:12,0.334843
2023-08-05 21:42:26,0.139617
2023-08-05 21:42:42,0.140617
2023-08-05 21:42:58,0.142577
2023-08-05 21:43:15,0.143493
2023-08-05 21:43:29,0.146021
2023-08-05 21:43:45,0.161911
2023-08-05 21:44:01,0.144252
2023-08-05 21:44:17,0.144526
2023-08-05 21:44:32,0.13364
2023-08-05 21:44:49,0.133092
2023-08-05 21:45:04,0.079313
2023-08-05 21:45:21,0.07957
2023-08-05 21:45:36,0.079064
2023-08-05 21:45:52,0.07903
2023-08-05 21:46:07,0.079065
2023-08-05 21:46:23,0.079066
2023-08-05 21:46:39,0.078953
2023-08-05 21:46:55,0.079022
2023-08-05 21:47:11,0.079036
2023-08-05 21:47:27,0.079147
2023-08-05 21:47:42,0.079137
2023-08-05 21:47:59,0.079219
2023-08-05 21:48:14,0.079045
2023-08-05 21:48:30,0.079165
2023-08-05 21:48:45,0.079083
2023-08-05 21:49:02,0.079092
2023-08-05 21:49:17,0.079381
2023-08-05 21:49:33,0.078894
2023-08-05 21:49:48,0.078765
2023-08-05 21:50:05,0.079184
2023-08-05 21:50:19,0.078839
2023-08-05 21:50:36,0.079061
2023-08-05 21:50:51,0.078958
2023-08-05 21:51:07,0.078775
2023-08-05 21:51:23,0.079048
2023-08-05 21:51:39,0.079229
2023-08-05 21:51:54,0.07908
2023-08-05 21:52:11,0.078743
2023-08-05 21:52:25,0.079171
2023-08-05 21:52:42,0.079013
2023-08-05 21:52:57,0.078867
2023-08-05 21:53:14,0.078965
2023-08-05 21:53:28,0.068724
2023-08-05 21:53:45,0.068956
2023-08-05 21:54:00,0.068994
2023-08-05 21:54:17,0.068501
2023-08-05 21:54:32,0.069304
2023-08-05 21:54:47,0.068593
2023-08-05 21:55:03,0.068827
2023-08-05 21:55:19,0.068578
2023-08-05 21:55:35,0.069282
2023-08-05 21:55:51,0.068968
2023-08-05 21:56:06,0.068947
2023-08-05 21:56:23,0.068481
2023-08-05 21:56:38,0.068871
2023-08-05 21:56:53,0.068396
2023-08-05 21:57:09,0.068793
2023-08-05 21:57:26,0.068833
2023-08-05 21:57:41,0.068207
2023-08-05 21:57:58,0.068523
2023-08-05 21:58:13,0.068396
2023-08-05 21:58:29,0.068154
2023-08-05 21:58:44,0.068132
2023-08-05 21:59:01,0.068274
2023-08-05 21:59:16,0.068514
2023-08-05 21:59:32,0.068836
2023-08-05 21:59:47,0.068591
2023-08-05 22:00:04,0.068266
2023-08-05 22:00:19,0.06802
2023-08-05 22:00:36,0.068774
2023-08-05 22:00:51,0.068122
2023-08-05 22:01:07,0.068022
2023-08-05 22:01:21,0.068423
2023-08-05 22:01:39,0.13083
2023-08-05 22:01:54,0.121739
2023-08-05 22:02:10,0.11848
2023-08-05 22:02:25,0.118729
2023-08-05 22:02:42,0.120421
2023-08-05 22:02:57,0.121433
2023-08-05 22:03:14,0.122295
2023-08-05 22:03:29,0.12224
2023-08-05 22:03:45,0.122337
2023-08-05 22:04:00,0.171406
2023-08-05 22:04:17,0.171931
2023-08-05 22:04:32,0.17156
2023-08-05 22:04:48,0.172167
2023-08-05 22:05:03,0.115743
2023-08-05 22:05:20,0.115114
2023-08-05 22:05:34,0.115763
2023-08-05 22:05:52,0.11491
2023-08-05 22:06:07,0.115591
2023-08-05 22:06:23,0.115127
2023-08-05 22:06:38,0.114707
2023-08-05 22:06:55,0.114981
2023-08-05 22:07:10,0.11518
2023-08-05 22:07:26,0.114407
2023-08-05 22:07:42,0.114353
2023-08-05 22:07:58,0.114979
2023-08-05 22:08:13,0.114664
2023-08-05 22:08:29,0.11411
2023-08-05 22:08:44,0.114569
2023-08-05 22:09:01,0.112966
2023-08-05 22:09:16,0.113456
2023-08-05 22:09:33,0.113442
2023-08-05 22:09:48,0.113407
2023-08-05 22:10:04,0.114116
2023-08-05 22:10:19,0.113392
2023-08-05 22:10:36,0.113345
2023-08-05 22:10:51,0.112908
2023-08-05 22:11:07,0.113129
2023-08-05 22:11:22,0.113067
2023-08-05 22:11:38,0.113226
2023-08-05 22:11:54,0.114043
2023-08-05 22:12:10,0.113039
2023-08-05 22:12:25,0.112835
2023-08-05 22:12:41,0.113254
2023-08-05 22:12:57,0.11291
2023-08-05 22:13:13,0.113084
2023-08-05 22:13:29,0.11326
2023-08-05 22:13:45,0.113249
2023-08-05 22:14:00,0.113584
2023-08-05 22:14:17,0.11269
2023-08-05 22:14:32,0.112886
2023-08-05 22:14:48,0.112598
2023-08-05 22:15:04,0.113293
2023-08-05 22:15:20,0.112959
2023-08-05 22:15:35,0.113182
2023-08-05 22:15:51,0.11333
2023-08-05 22:16:06,0.11271
2023-08-05 22:16:23,0.114259
2023-08-05 22:16:39,0.113303
2023-08-05 22:16:55,0.112966
2023-08-05 22:17:10,0.112509
2023-08-05 22:17:27,0.113538
2023-08-05 22:17:41,0.113345
2023-08-05 22:17:58,0.112705
2023-08-05 22:18:13,0.112556
2023-08-05 22:18:30,0.112669
2023-08-05 22:18:45,0.112438
2023-08-05 22:19:01,0.112558
2023-08-05 22:19:16,0.112361
2023-08-05 22:19:33,0.112754
2023-08-05 22:19:48,0.112824
2023-08-05 22:20:04,0.113002
2023-08-05 22:20:20,0.112947
2023-08-05 22:20:36,0.171766
2023-08-05 22:20:50,0.16499
2023-08-05 22:21:07,0.163478
2023-08-05 22:21:23,0.164232
2023-08-05 22:21:39,0.165605
2023-08-05 22:21:54,0.166443
2023-08-05 22:22:10,0.167215
2023-08-05 22:22:26,0.166544
2023-08-05 22:22:43,0.166647
2023-08-05 22:22:58,0.166299
2023-08-05 22:23:14,0.166619
2023-08-05 22:23:29,0.166935
2023-08-05 22:23:46,0.113406
2023-08-05 22:24:01,0.112378
2023-08-05 22:24:18,0.112678
2023-08-05 22:24:32,0.112453
2023-08-05 22:24:48,0.112362
2023-08-05 22:25:04,0.112254
2023-08-05 22:25:20,0.06917
2023-08-05 22:25:36,0.066357
2023-08-05 22:25:51,0.065531
2023-08-05 22:26:06,0.065761
2023-08-05 22:26:24,0.06604
2023-08-05 22:26:39,0.065794
2023-08-05 22:26:55,0.065753
2023-08-05 22:27:11,0.065291
2023-08-05 22:27:27,0.065106
2023-08-05 22:27:42,0.065012
2023-08-05 22:27:59,0.065127
2023-08-05 22:28:14,0.064988
2023-08-05 22:28:30,0.064926
2023-08-05 22:28:44,0.06502
2023-08-05 22:29:02,0.065084
2023-08-05 22:29:17,0.064823
2023-08-05 22:29:33,0.064891
2023-08-05 22:29:48,0.064922
2023-08-05 22:30:05,0.064818
2023-08-05 22:30:19,0.065481
2023-08-05 22:30:37,0.065446
2023-08-05 22:30:52,0.065129
2023-08-05 22:31:09,0.065035
2023-08-05 22:31:24,0.064919
2023-08-05 22:31:40,0.064997
2023-08-05 22:31:54,0.065093
2023-08-05 22:32:12,0.065411
2023-08-05 22:32:27,0.065568
2023-08-05 22:32:44,0.065437
2023-08-05 22:32:59,0.065052
2023-08-05 22:33:16,0.065823
2023-08-05 22:33:30,0.065839
2023-08-05 22:33:47,0.065224
2023-08-05 22:34:01,0.065145
2023-08-05 22:34:18,0.065793
2023-08-05 22:34:33,0.065313
2023-08-05 22:34:49,0.065378
2023-08-05 22:35:05,0.065885
2023-08-05 22:35:22,0.065252
2023-08-05 22:35:37,0.065907
2023-08-05 22:35:54,0.065256
2023-08-05 22:36:09,0.065223
2023-08-05 22:36:25,0.065721
2023-08-05 22:36:39,0.065324
2023-08-05 22:36:56,0.065592
2023-08-05 22:37:12,0.065534
2023-08-05 22:37:28,0.065706
2023-08-05 22:37:44,0.064764
2023-08-05 22:38:00,0.065372
2023-08-05 22:38:14,0.065414
2023-08-05 22:38:31,0.065632
2023-08-05 22:38:47,0.065557
2023-08-05 22:39:02,0.065926
2023-08-05 22:39:18,0.065706
2023-08-05 22:39:35,0.065366
2023-08-05 22:39:49,0.06404
2023-08-05 22:40:07,0.064028
2023-08-05 22:40:22,0.13297
2023-08-05 22:40:38,0.118002
2023-08-05 22:40:53,0.112112
2023-08-05 22:41:10,0.111465
2023-08-05 22:41:25,0.112407
2023-08-05 22:41:41,0.114044
2023-08-05 22:41:57,0.115929
2023-08-05 22:42:13,0.116425
2023-08-05 22:42:28,0.117015
2023-08-05 22:42:45,0.11811
2023-08-05 22:42:59,0.118376
2023-08-05 22:43:16,0.117985
2023-08-05 22:43:31,0.117664
2023-08-05 22:43:47,0.064255
2023-08-05 22:44:03,0.063863
2023-08-05 22:44:20,0.064279
2023-08-05 22:44:35,0.064016
2023-08-05 22:44:50,0.064254
2023-08-05 22:45:06,0.063949
2023-08-05 22:45:23,0.064086
2023-08-05 22:45:38,0.064439
2023-08-05 22:45:55,0.063697
2023-08-05 22:46:10,0.063679
2023-08-05 22:46:26,0.064259
2023-08-05 22:46:42,0.063238
2023-08-05 22:46:58,0.063605
2023-08-05 22:47:12,0.063924
2023-08-05 22:47:29,0.06384
2023-08-05 22:47:45,0.063863
2023-08-05 22:48:01,0.064061
2023-08-05 22:48:16,0.064086
2023-08-05 22:48:33,0.064183
2023-08-05 22:48:48,0.064106
2023-08-05 22:49:04,0.063983
2023-08-05 22:49:20,0.064024
2023-08-05 22:49:36,0.064019
2023-08-05 22:49:50,0.06397
2023-08-05 22:50:07,0.064195
2023-08-05 22:50:22,0.06392
2023-08-05 22:50:40,0.063864
2023-08-05 22:50:54,0.063633
2023-08-05 22:51:10,0.063853
2023-08-05 22:51:26,0.063709
2023-08-05 22:51:43,0.064471
2023-08-05 22:51:58,0.064118
2023-08-05 22:52:14,0.06448
2023-08-05 22:52:30,0.063984
2023-08-05 22:52:45,0.063637
2023-08-05 22:53:01,0.063967
2023-08-05 22:53:18,0.063937
2023-08-05 22:53:33,0.064158
2023-08-05 22:53:50,0.064151
2023-08-05 22:54:04,0.064082
2023-08-05 22:54:21,0.063742
2023-08-05 22:54:36,0.064308
2023-08-05 22:54:52,0.063916
2023-08-05 22:55:08,0.064185
2023-08-05 22:55:24,0.063468
2023-08-05 22:55:39,0.063612
2023-08-05 22:55:55,0.063698
2023-08-05 22:56:11,0.063698
2023-08-05 22:56:28,0.0635
2023-08-05 22:56:42,0.064035
2023-08-05 22:56:58,0.063709
2023-08-05 22:57:14,0.064105
2023-08-05 22:57:31,0.064394
2023-08-05 22:57:46,0.063882
2023-08-05 22:58:02,0.064133
2023-08-05 22:58:18,0.064007
2023-08-05 22:58:35,0.064244
2023-08-05 22:58:49,0.063648
2023-08-05 22:59:06,0.063797
2023-08-05 22:59:21,0.1236
2023-08-05 22:59:38,0.116126
2023-08-05 22:59:53,0.114435
2023-08-05 23:00:10,0.11769
2023-08-05 23:00:24,0.116174
2023-08-05 23:00:41,0.116497
2023-08-05 23:00:55,0.166484
2023-08-05 23:01:13,0.16708
2023-08-05 23:01:28,0.16635
2023-08-05 23:01:45,0.166246
2023-08-05 23:02:00,0.163732
2023-08-05 23:02:16,0.163763
2023-08-05 23:02:31,0.110004
2023-08-05 23:02:48,0.109388
2023-08-05 23:03:02,0.109365
2023-08-05 23:03:20,0.109745
2023-08-05 23:03:34,0.109622
2023-08-05 23:03:51,0.109389
2023-08-05 23:04:06,0.109967
2023-08-05 23:04:23,0.109772
2023-08-05 23:04:38,0.109798
2023-08-05 23:04:54,0.109494
2023-08-05 23:05:09,0.109524
2023-08-05 23:05:25,0.109422
2023-08-05 23:05:40,0.109523
2023-08-05 23:05:58,0.109223
2023-08-05 23:06:12,0.109736
2023-08-05 23:06:29,0.10985
2023-08-05 23:06:45,0.109503
2023-08-05 23:07:02,0.10965
2023-08-05 23:07:17,0.108126
2023-08-05 23:07:32,0.109864
2023-08-05 23:07:48,0.109059
2023-08-05 23:08:05,0.108779
2023-08-05 23:08:20,0.108854
2023-08-05 23:08:37,0.108803
2023-08-05 23:08:51,0.107825
2023-08-05 23:09:09,0.108557
2023-08-05 23:09:23,0.108367
2023-08-05 23:09:39,0.108734
2023-08-05 23:09:55,0.108533
2023-08-05 23:10:11,0.108473
2023-08-05 23:10:26,0.108067
2023-08-05 23:10:43,0.107901
2023-08-05 23:10:58,0.108237
2023-08-05 23:11:14,0.108264
2023-08-05 23:11:29,0.108666
2023-08-05 23:11:47,0.108355
2023-08-05 23:12:02,0.107708
2023-08-05 23:12:18,0.107733
2023-08-05 23:12:33,0.108227
2023-08-05 23:12:51,0.10775
2023-08-05 23:13:06,0.10773
2023-08-05 23:13:22,0.107544
2023-08-05 23:13:37,0.107828
2023-08-05 23:13:54,0.107747
2023-08-05 23:14:09,0.107675
2023-08-05 23:14:26,0.107321
2023-08-05 23:14:40,0.10822
2023-08-05 23:14:58,0.107849
2023-08-05 23:15:13,0.107953
2023-08-05 23:15:30,0.107425
2023-08-05 23:15:44,0.108294
2023-08-05 23:16:00,0.107912
2023-08-05 23:16:15,0.107779
2023-08-05 23:16:33,0.108296
2023-08-05 23:16:47,0.107929
2023-08-05 23:17:04,0.108021
2023-08-05 23:17:20,0.107509
2023-08-05 23:17:35,0.106971
2023-08-05 23:17:51,0.107521
2023-08-05 23:18:08,0.107087
2023-08-05 23:18:23,0.107343
2023-08-05 23:18:39,0.107993
2023-08-05 23:18:55,0.165908
2023-08-05 23:19:11,0.158264
2023-08-05 23:19:25,0.156377
2023-08-05 23:19:43,0.158574
2023-08-05 23:19:58,0.159629
2023-08-05 23:20:15,0.160528
2023-08-05 23:20:30,0.16059
2023-08-05 23:20:46,0.161499
2023-08-05 23:21:01,0.160978
2023-08-05 23:21:18,0.16035
2023-08-05 23:21:32,0.16052
2023-08-05 23:21:50,0.161007
2023-08-05 23:22:04,0.160877
2023-08-05 23:22:21,0.110874
2023-08-05 23:22:36,0.064262
2023-08-05 23:22:53,0.063354
2023-08-05 23:23:08,0.064074
2023-08-05 23:23:25,0.063597
2023-08-05 23:23:40,0.064037
2023-08-05 23:23:57,0.063632
2023-08-05 23:24:12,0.063597
2023-08-05 23:24:28,0.063557
2023-08-05 23:24:44,0.063692
2023-08-05 23:24:59,0.063357
2023-08-05 23:25:15,0.063571
2023-08-05 23:25:32,0.06352
2023-08-05 23:25:47,0.063519
2023-08-05 23:26:03,0.063672
2023-08-05 23:26:19,0.063297
2023-08-05 23:26:35,0.06333
2023-08-05 23:26:50,0.063527
2023-08-05 23:27:06,0.063572
2023-08-05 23:27:21,0.063072
2023-08-05 23:27:39,0.062724
2023-08-05 23:27:53,0.063487
2023-08-05 23:28:10,0.063256
2023-08-05 23:28:26,0.063308
2023-08-05 23:28:41,0.063484
2023-08-05 23:28:57,0.063324
2023-08-05 23:29:14,0.062763
2023-08-05 23:29:29,0.063332
2023-08-05 23:29:46,0.063086
2023-08-05 23:30:00,0.063244
2023-08-05 23:30:16,0.062715
2023-08-05 23:30:31,0.063257
2023-08-05 23:30:49,0.063733
2023-08-05 23:31:03,0.063128
2023-08-05 23:31:21,0.062859
2023-08-05 23:31:36,0.063327
2023-08-05 23:31:52,0.06314
2023-08-05 23:32:08,0.063016
2023-08-05 23:32:23,0.06357
2023-08-05 23:32:39,0.063571
2023-08-05 23:32:56,0.063537
2023-08-05 23:33:10,0.063755
2023-08-05 23:33:27,0.0632
2023-08-05 23:33:42,0.063637
2023-08-05 23:33:58,0.063551
2023-08-05 23:34:14,0.063427
2023-08-05 23:34:31,0.063306
2023-08-05 23:34:45,0.062945
2023-08-05 23:35:02,0.062801
2023-08-05 23:35:18,0.062865
2023-08-05 23:35:34,0.06269
2023-08-05 23:35:49,0.063979
2023-08-05 23:36:05,0.063111
2023-08-05 23:36:21,0.063033
2023-08-05 23:36:38,0.063841
